Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
210e7241-3e4f-dfd5-3bd4-ee07a6f80846,1969-02-27,,999-53-6229,S99942507,X80833788X,Mr.,Graham902,Desmond566,Jones311,,,W,white,nonhispanic,M,Boston  Massachusetts  US,937 Altenwerth Station,Holden,Massachusetts,Worcester County,,00000,42.40300467050376,-71.89557285812047,131897.46,18110.58,139985
541c815b-f845-f154-e834-5305410bdf96,1980-08-08,,999-92-4383,S99919652,X58651694X,Mr.,Blair400,Curt84,Murphy561,,,S,asian,nonhispanic,M,Mashpee  Massachusetts  US,670 Hills Terrace,Milton,Massachusetts,Norfolk County,25021,02186,42.25902802455592,-71.06137348441318,121919.90,26327.80,97981
d8f31ad7-7113-4bdb-e0f1-da0134f8c6c6,2014-06-06,,999-20-7208,,,,Nedra260,Alverta45,Waters156,,,,white,nonhispanic,F,Malden  Massachusetts  US,956 Kutch Arcade,Mattapoisett,Massachusetts,Plymouth County,,00000,41.68289400928873,-70.77540231513234,47565.31,18007.52,131870
e5cb5486-2f65-3a5b-92c4-68d9ab8cc401,2003-03-15,,999-51-8636,S99923431,X82451107X,Mr.,Renato359,Benny518,Crooks415,,,,white,nonhispanic,M,Fall River  Massachusetts  US,708 Marks Branch Suite 78,Smith Mills,Massachusetts,Bristol County,,00000,41.68482024692876,-70.95582802013865,12428.96,684342.60,10631
df2ec8a8-6163-4776-99fa-6ea48bd30d2e,1953-11-22,,999-73-3283,S99946288,X26087194X,Mrs.,Sherise735,,Runolfsson901,,Bahringer146,D,white,nonhispanic,F,Boston  Massachusetts  US,1030 Oberbrunner Common Unit 83,Peabody,Massachusetts,Essex County,25009,01960,42.551714172730726,-70.96843957216153,359269.21,1296435.40,176496
9a574a84-f76d-12dc-0cde-7690f012514a,1993-07-24,,999-71-5012,S99932338,X68858587X,Mr.,Wm806,Lucio648,Marks830,,,M,white,nonhispanic,M,Kingston  Massachusetts  US,582 Waters Frontage road,Andover,Massachusetts,Essex County,25009,01810,42.67653220490303,-71.14535411326045,82773.03,0.00,104852
a48d04b4-793e-866e-2186-bb359b053fd1,1951-12-23,2007-12-29,999-21-1677,S99937238,X14571370X,Mr.,Stanford577,,Hoppe518,,,M,white,nonhispanic,M,Seekonk  Massachusetts  US,1066 Kunze Grove Suite 99,Taunton,Massachusetts,Bristol County,25005,02780,41.89795380022998,-71.1438765410119,523392.58,327393.07,45280
2a89ee40-606f-4df2-9e77-80aeb1304f4f,2008-06-16,,999-12-8498,S99990233,,,Angelo118,Brianne669,Hayes766,,,,white,nonhispanic,F,Dartmouth  Massachusetts  US,447 Tillman Fort Apt 1,Rockland,Massachusetts,Plymouth County,,00000,42.139779454600216,-70.87246192839517,68465.34,0.00,70599
6c56f201-20c5-05fc-0fdd-c613ce93b885,1980-02-11,,999-25-5881,S99927455,X14987234X,Mr.,Jamar151,Dominick530,Rohan584,,,D,white,nonhispanic,M,Cheshire  Massachusetts  US,891 Ebert Fort,Arlington,Massachusetts,Middlesex County,25017,02476,42.420923809276,-71.16010293126848,118255.12,6612.22,145979
56258afc-7573-5e2b-fad0-b5cfe5f2c87d,1993-09-21,,999-36-8521,S99924766,X38595490X,Mr.,Jame231,Cody889,Keebler762,,,M,white,nonhispanic,M,Brockton  Massachusetts  US,872 Abbott Gate,New Bedford,Massachusetts,Bristol County,25005,02748,41.70253008959539,-70.96749499646832,9491.72,118231.61,12791
88d9f932-beeb-dab3-0982-21fce29cad49,1955-07-18,,999-79-2310,S99926610,X36211930X,Mr.,Mariano761,Luis923,Wehner319,,,M,white,nonhispanic,M,Foxborough  Massachusetts  US,295 Murazik Drive Unit 59,Lowell,Massachusetts,Middlesex County,25017,01851,42.597723353636816,-71.33621234361091,319642.49,718590.52,117646
0d6a874a-279a-257b-e1be-561449de44f0,1995-12-05,,999-15-5545,S99978230,X49494096X,Mrs.,Bettina657,Kira861,Prosacco716,,O'Reilly797,M,white,nonhispanic,F,Pinehurst  Massachusetts  US,575 Blick Ville,Westwood,Massachusetts,Norfolk County,,00000,42.17395874718155,-71.20857059901826,182101.71,284212.92,142151
2c588417-7537-a68c-7c2d-e1a45847fcc9,1961-04-20,,999-73-5520,S99980848,X51028934X,Mrs.,Cristin88,Na515,Maggio310,,Abernathy524,W,white,nonhispanic,F,Bourne  Massachusetts  US,685 Rutherford Fork Apt 32,Cambridge,Massachusetts,Middlesex County,25017,02141,42.39815221961637,-71.05989142163664,18622.82,1157434.30,13452
5e96a8ce-3fd5-436d-08e7-8ab4378893fb,2015-12-27,,999-64-7738,,,,Warren653,Manuel446,Will178,,,,white,nonhispanic,M,Waltham  Massachusetts  US,925 Feeney Dam,Worcester,Massachusetts,Worcester County,25027,01605,42.24461755696649,-71.72159096790293,30911.66,0.00,115019
b60f1445-f7ca-9cd4-fc14-259c1b85fe6e,2005-08-22,,999-21-3576,S99923361,X38346213X,Ms.,Alica364,,Koss676,,,,white,nonhispanic,F,Boston  Massachusetts  US,691 Monahan Mission,Boston,Massachusetts,Suffolk County,25025,02122,42.32907214013539,-71.11542997546024,5332.92,110694.28,7450
7b7389cb-00f6-4022-6b66-c233c3375d64,2007-11-08,,999-90-7786,S99934605,,Ms.,Bao544,Teressa589,Adams676,,,,white,nonhispanic,F,Southwick  Massachusetts  US,538 Moen Orchard Apt 93,Weymouth,Massachusetts,Norfolk County,25021,02191,42.134899333987036,-70.96141827649181,46776.18,20023.56,30158
ad27f9cb-0e01-7165-32e1-7c652d095bd3,1977-12-15,,999-34-1701,S99914029,X39270167X,Mr.,Don899,Elvin140,Romaguera67,,,W,asian,nonhispanic,M,Fall River  Massachusetts  US,1028 Harber Skyway,Newton,Massachusetts,Middlesex County,25017,02460,42.33811483932081,-71.18966172462349,56774.98,62133.52,864285
b1c5a3ac-b7df-2a46-d559-1ef5c2e8d417,1945-06-22,,999-64-6707,S99956069,X85706982X,Mrs.,Veda284,Lucina142,Towne435,,Hahn503,D,white,nonhispanic,F,Otis  Massachusetts  US,582 Kihn Junction,Stoughton,Massachusetts,Norfolk County,,00000,42.109054577425624,-71.05435449582187,17002.88,479574.53,20111
815e3b61-03d7-899b-96b2-7515cc447b0b,1997-01-12,,999-24-9952,S99962755,X15801831X,Mr.,Elmo857,,Greenholt190,,,M,asian,nonhispanic,M,Delhi  Delhi  IN,1091 Reichert Stravenue,Pittsfield,Massachusetts,Berkshire County,25003,01201,42.42110171440018,-73.27683493785311,72923.14,10345.95,36804
846dca41-894c-a653-1cd6-bd677ffa2151,2001-11-29,,999-96-4440,S99990811,X71644155X,Ms.,Evangeline16,Lila466,Collier206,,,,white,nonhispanic,F,Revere  Massachusetts  US,209 Stanton Route Apt 65,Chelsea,Massachusetts,Suffolk County,25017,02149,42.435442161223605,-71.10203438630502,11208.06,138675.00,23238
4a3660b4-9af6-5fbb-5d47-895d40fac0ce,1996-12-15,,999-82-6233,S99970140,X19521523X,Mr.,Ezra452,Eldridge510,Schroeder447,,,M,white,nonhispanic,M,Framingham  Massachusetts  US,1024 Labadie Estate,Plympton,Massachusetts,Plymouth County,,00000,41.933145831464564,-70.79812866096532,6611.66,188005.44,12155
421719bf-f1bd-7712-6a4a-8dd749f47a7e,1925-12-11,1988-11-26,999-97-4616,S99916288,X30070359X,Mr.,Gregorio366,Luis Miguel102,Orozco750,,,D,white,hispanic,M,Port-au-Prince  Haiti  HT,1033 Goyette Hollow,West Springfield,Massachusetts,Hampden County,25013,01089,42.16046923954969,-72.65647972458565,524682.90,595950.76,50742
d9e261ae-4435-9c50-78d9-1a8ad8f4f62c,1978-08-27,,999-86-3676,S99922072,X68710431X,Ms.,Elaine830,Cherelle538,Jast432,,,S,white,nonhispanic,F,Ipswich  Massachusetts  US,572 Rippin Common,Dartmouth,Massachusetts,Bristol County,,00000,41.57792230529702,-70.92665152042078,245330.26,320085.89,138053
8c9658c1-37b5-c9fc-2510-1190835eca52,1980-04-14,1999-05-26,999-17-1735,S99988959,,Mr.,Cornell131,John539,Kshlerin58,,,,white,nonhispanic,M,Westford  Massachusetts  US,991 Rath Manor,Williamstown,Massachusetts,Berkshire County,25003,01267,42.622397273068856,-73.2118380645642,59524.71,35981.37,119930
989701a8-74fe-34f8-49dd-6a2973370b2e,2017-05-08,,999-89-2743,,,,John539,Burl285,Mosciski958,,,,white,nonhispanic,M,Boston  Massachusetts  US,588 Haag Mall,Boston,Massachusetts,Suffolk County,25025,02210,42.33345531848561,-71.0794207664609,11071.64,9407.12,286325
1f5e460e-a26c-0249-60be-12108a34dfcb,1996-03-10,,999-21-4948,S99951594,X27893957X,Mrs.,Roxanne257,,Conn188,,Herzog843,M,white,nonhispanic,F,Belmont  Massachusetts  US,1051 Altenwerth Fort,Lunenburg,Massachusetts,Worcester County,25027,01462,42.552186895219776,-71.68179255158856,9881.50,611774.75,5434
6f422ce6-7bc6-2cc2-1e30-1bb279eb8a09,1993-11-16,,999-39-9809,S99938966,X55328207X,Mrs.,Merideth332,Hester117,Boyle917,,O'Connell601,M,white,nonhispanic,F,Dartmouth  Massachusetts  US,1002 Spinka Lock,Boston,Massachusetts,Suffolk County,25025,02210,42.319765331046966,-71.03035360490001,133452.11,139363.19,130976
929fdbf9-4801-37e1-fd1f-929a91f61e49,1951-12-13,,999-67-4327,S99926155,X62920410X,Ms.,Kelly223,Natalya468,Quitzon246,,,S,white,nonhispanic,F,Fall River  Massachusetts  US,144 Larson Junction Unit 63,Lee,Massachusetts,Berkshire County,25003,01238,42.28709742700697,-73.25453057891362,246498.52,352363.37,127479
92683f03-a77a-0f78-b618-266ad9a301be,1995-06-16,,999-73-3704,S99966485,X40396655X,Mr.,Agustín529,Teodoro374,Malave728,,,S,white,hispanic,M,Gaudalajara  Jalisco  MX,535 McClure Course,Athol,Massachusetts,Worcester County,25027,01331,42.58284486157586,-72.23388897204286,84199.85,37248.96,33778
93a4ee80-d2b8-bcd8-9bce-7033afe2df53,1998-01-27,,999-76-9917,S99989040,X30831351X,Mrs.,Mackenzie361,In373,Kuhn96,,Shanahan202,M,white,nonhispanic,F,Athol  Massachusetts  US,498 Farrell Approach,Reading,Massachusetts,Middlesex County,25017,01867,42.51219516594392,-71.12151842435638,189392.72,936949.16,296037
01945649-55da-bbf3-2e5c-b5f75d3965eb,1951-12-23,,999-34-3163,S99948183,X59129020X,Mr.,Wallace647,Burl285,Kertzmann286,,,M,white,nonhispanic,M,Webster  Massachusetts  US,608 Kunde Wall Unit 31,Taunton,Massachusetts,Bristol County,25005,02767,41.90750453949956,-71.15154201092166,247587.42,204319.85,45280
13bbd9ac-5c42-f173-5411-4e30e7da9e8d,1962-02-04,2015-04-22,999-19-5726,S99916050,X20879879X,Mrs.,Zina602,Joyce806,Corwin846,,Parisian75,M,black,nonhispanic,F,Lynn  Massachusetts  US,614 Wisoky Neck Suite 35,Springfield,Massachusetts,Hampden County,25013,01104,42.090036329132445,-72.59559123267172,60685.04,1248675.75,12354
5f717f67-cedb-f96c-dc1f-c8f27c346dd8,1990-09-30,,999-88-3817,S99917194,X79421556X,Mr.,Angelo118,Owen89,DuBuque211,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,465 Deckow Wall Unit 25,Malden,Massachusetts,Middlesex County,25017,02155,42.4010278402389,-71.14206844426877,108629.59,51885.36,28618
c8c9fa57-570a-1e91-4580-5c54d5353085,1965-05-02,,999-50-7927,S99974224,X35372369X,Mrs.,Maudie129,Mariko625,Corkery305,,Hayes766,M,white,nonhispanic,F,Shrewsbury  Massachusetts  US,866 Deckow Lodge Apt 29,Cheshire,Massachusetts,Berkshire County,25003,01225,42.527374347751575,-73.1876367307059,16206.51,972960.80,19927
ba3fd53a-437f-1714-8ec7-11cd21f031de,1959-02-16,,999-24-2530,S99952505,X29981214X,Ms.,Violet769,Belinda283,Metz686,,,S,white,nonhispanic,F,Dracut  Massachusetts  US,102 Connelly Lodge Apt 3,North Reading,Massachusetts,Middlesex County,,00000,42.61809111080038,-71.04026191151216,618550.04,83230.61,112379
15d340ad-d8f7-6c8b-793e-48d5307fc853,1980-04-14,,999-18-1085,S99955266,X20484098X,Mr.,Neil122,,Kub800,,,M,white,nonhispanic,M,Boston  Massachusetts  US,833 Schowalter Harbor Unit 94,Williamstown,Massachusetts,Berkshire County,25003,01267,42.700297420765274,-73.2177080760191,97735.42,47809.81,119930
f99a18f9-5481-e403-28ee-dc15270732c9,1962-10-12,,999-26-8167,S99998647,X66260684X,Mr.,Nathan164,Merlin721,Ernser583,,,M,white,nonhispanic,M,Westford  Massachusetts  US,1043 Kemmer Burg Suite 94,Framingham,Massachusetts,Middlesex County,25017,01701,42.29665504747115,-71.44217024544363,22668.19,530565.87,20184
d71037ea-9732-2a09-8948-91e12c044979,1999-12-04,,999-50-5298,S99947614,X88612761X,Ms.,Hermine424,Tamie596,Bartoletti50,,,,white,nonhispanic,F,Holyoke  Massachusetts  US,856 Purdy Road,Mansfield Center,Massachusetts,Bristol County,,00000,42.01798703818458,-71.1750582711326,136634.25,180957.82,79541
a5775c52-8ae5-e37c-3539-7113903ec772,1979-08-26,,999-54-2116,S99993434,X36766703X,Mrs.,Cherelle538,Shalon513,Trantow673,,McKenzie376,M,white,nonhispanic,F,Dover  Massachusetts  US,236 Mitchell Pathway,Rehoboth,Massachusetts,Bristol County,,00000,41.85560683205745,-71.20410240316605,712102.10,366935.75,95255
18cbb615-420a-8641-133c-af71cbb769be,1991-10-29,,999-53-1385,S99925276,X57096923X,Mr.,Boyce638,Jerrold404,Johns824,,,M,white,nonhispanic,M,Fall River  Massachusetts  US,579 McKenzie Green,Somerville,Massachusetts,Middlesex County,25017,02144,42.41081099722284,-71.17482905741534,11198.88,787461.49,13909
d16c167f-1b87-ef6b-b3a0-d0c591c19404,1961-05-02,,999-89-8401,S99971388,X85352053X,Mr.,Bryon392,Herb645,Bernhard322,,,M,hawaiian,nonhispanic,M,Lawrence  Massachusetts  US,580 Murray Dam Unit 74,Springfield,Massachusetts,Hampden County,25013,01151,42.075015211026376,-72.49901059432834,12642.42,257579.49,20083
9618b67f-a3f5-d203-6253-8decd9e97e5f,1998-09-07,,999-66-7286,S99999175,X67756894X,Mr.,Josh874,Milton509,Leuschke194,,,,white,nonhispanic,M,Holbrook  Massachusetts  US,822 Veum Station,Boston,Massachusetts,Suffolk County,25025,02129,42.299838463335085,-71.06112063103677,100191.88,738442.58,99637
b0671e21-770f-2b82-fc56-dba437627a17,2026-04-14,,999-36-6961,,,,Camellia58,Elease461,Johnston597,,,,white,nonhispanic,F,Hingham  Massachusetts  US,970 Lynch Lock Unit 29,Boston,Massachusetts,Suffolk County,25025,02203,42.36767430193638,-71.06005059275003,347.38,0.00,110026
a71f9d8c-e1c4-c4fd-5ee5-5f81377c4c26,2022-08-23,,999-57-1358,,,,Elmo857,,Towne435,,,,white,nonhispanic,M,Peabody  Massachusetts  US,226 Cruickshank Stravenue Apt 64,West Bridgewater,Massachusetts,Plymouth County,,00000,42.05412064097402,-71.05627910970588,10779.24,0.00,947684
ffec08f0-0554-aefd-8cf2-28c0f653b29d,2010-04-19,,999-12-1851,S99985544,,,Lolita963,Mandy775,Ortiz186,,,,white,nonhispanic,F,Reading  Massachusetts  US,741 Douglas Track Unit 29,Randolph,Massachusetts,Norfolk County,25021,02368,42.21777439226126,-71.07432852526512,30520.25,485687.46,64945
132074e8-9d74-8f18-0e61-4734cdd9f956,2012-05-23,,999-90-5964,,,,Elvis145,Caleb651,Bernier607,,,,white,nonhispanic,M,Rockland  Massachusetts  US,478 McLaughlin Mall,Dartmouth,Massachusetts,Bristol County,,00000,41.53608590912813,-70.98442343141828,41245.19,0.00,67233
9d0941e4-8b2f-293f-8ee0-823f76c756c0,1971-02-22,,999-39-4895,S99929058,X21853570X,Mrs.,Hedwig986,Brianna665,Cole117,,Kertzmann286,D,white,nonhispanic,F,Boston  Massachusetts  US,830 Rogahn Landing,Stoughton,Massachusetts,Norfolk County,,00000,42.101632969667634,-71.12832430340785,622325.82,356260.12,63219
2d055ee5-b453-45ff-6a53-8e05892b6567,1996-11-03,,999-26-7384,S99986967,X3560330X,Mr.,Houston994,Allen322,Keebler762,,,M,white,nonhispanic,M,Wakefield  Massachusetts  US,714 Hand View,New Bedford,Massachusetts,Bristol County,25005,02747,41.693205814964166,-70.95487339768849,65776.88,192.78,99537
7eeabe6a-37e3-8efa-3373-4f7c0adb93d8,2005-02-09,,999-85-3761,S99959278,X48180761X,Mr.,Wyatt967,Isreal8,Bogisich202,,,,hawaiian,nonhispanic,M,Ludlow  Massachusetts  US,811 Stanton Knoll Unit 30,Worcester,Massachusetts,Worcester County,25027,01606,42.38884032120247,-71.79721152530256,31584.41,22014.95,83275
8d062ee1-f816-36c1-9c79-b33d877a0f10,2023-10-30,,999-28-7454,,,,Felton646,,Kerluke267,,,,asian,nonhispanic,M,Busan  Busan  KR,816 Kuhn Crossing Suite 0,Needham,Massachusetts,Norfolk County,25021,02494,42.30146448418068,-71.24822741183618,8081.94,1458.65,186647
869668f8-3af3-bb56-526d-d4de8cf6fc8b,2014-01-02,,999-56-9634,,,,Carlos172,Lou594,Mann644,,,,black,nonhispanic,M,Peabody  Massachusetts  US,632 Runolfsdottir Station,Southwick,Massachusetts,Hampden County,,00000,42.02806011767622,-72.77489547162725,20246.19,22267.64,122737
5bde0701-7770-8d1e-6a42-e0a3fd4fc148,2004-06-05,,999-16-9690,S99930693,X41283087X,Mr.,Antione404,,Cruickshank494,,,,black,nonhispanic,M,Dedham  Massachusetts  US,983 Larson Trafficway,Winthrop,Massachusetts,Suffolk County,25025,02152,42.40071489246501,-70.93297479304955,59260.79,9006.58,198253
293b5046-ff66-69d2-6e7d-8d68a20ec3fb,1966-08-02,,999-52-8546,S99932500,X52503190X,Mr.,Chet188,Lemuel304,Balistreri607,,,D,white,nonhispanic,M,Haverhill  Massachusetts  US,404 Grant Trail,Dedham,Massachusetts,Norfolk County,25021,02090,42.24428449441737,-71.24680570745574,10916.06,217014.78,20858
7f513333-a491-f052-0bc3-d5f6c36143af,1988-10-26,,999-66-5054,S99970799,X11470925X,Mr.,Avery919,Isaac321,Hansen121,,,M,white,nonhispanic,M,Whitman  Massachusetts  US,242 Kemmer Corner Unit 1,Billerica,Massachusetts,Middlesex County,,00000,42.51940066993205,-71.31036726446182,64287.62,36888.82,128815
f041e8b3-0301-e108-8144-0bf4b824505b,1925-12-11,,999-56-6939,S99981905,X16451228X,Mr.,Ricardo560,,Aponte375,,,M,white,hispanic,M,Lima  Lima Province  PE,967 Fay Bridge Unit 11,West Springfield,Massachusetts,Hampden County,25013,01089,42.160889913051385,-72.62188413942863,222066.19,241216.72,50742
2d50c1da-048e-fcd4-d569-1c2867225cd8,1986-05-15,,999-88-5156,S99919647,X11024856X,Mrs.,Hertha832,Francisca486,Gulgowski816,,Hills818,M,white,nonhispanic,F,Bellingham  Massachusetts  US,649 Schimmel Gateway Suite 98,Salem,Massachusetts,Essex County,25009,01970,42.50495608957721,-70.9258548144643,275875.72,89319.84,45101
847988f9-9c82-aac5-dca7-a39aca576407,1968-08-03,,999-55-3346,S99993657,X74219010X,Mrs.,Keila316,Galina98,Denesik803,,Homenick806,D,white,nonhispanic,F,Quincy  Massachusetts  US,572 Kutch Mill,Acton,Massachusetts,Middlesex County,,00000,42.52676542822814,-71.41461206701756,139328.06,260123.29,32193
8c15cab2-d1db-a2bf-8f49-56763b535951,2007-06-16,,999-80-6768,S99948485,,Ms.,Edra310,Loraine318,Hagenes547,,,,white,nonhispanic,F,Belmont  Massachusetts  US,203 Dietrich Camp Unit 23,Groveland,Massachusetts,Essex County,,00000,42.792803869508134,-70.99165023008756,63714.26,67199.87,94241
c46215b0-1b6b-deac-45f5-b274e5b2d919,1978-01-31,,999-77-5286,S99959012,X51036887X,Ms.,Earleen680,Jetta614,Smith67,,,S,white,hispanic,F,Dracut  Massachusetts  US,353 Pagac Ville,East Douglas,Massachusetts,Worcester County,25027,01516,42.00745859671328,-71.7824881493286,127366.77,245335.29,70269
56c63f3e-f7e7-0710-53e3-43223194b7b6,1983-03-11,,999-48-1329,S99965368,X60756030X,Mrs.,Esperanza675,Caridad510,Corral791,,Corrales691,M,white,hispanic,F,Panama City  Panama  PA,143 Howell Branch Unit 33,Methuen,Massachusetts,Essex County,25009,01841,42.75006138979553,-71.22004548594528,352640.46,416954.31,67482
4dbe6dc4-6eaa-ef37-6c36-361e9450ea93,2015-10-31,,999-10-4769,,,,Jamison785,Edgardo196,Hyatt152,,,,white,nonhispanic,M,Westport  Massachusetts  US,540 Gutkowski Lock,Weston,Massachusetts,Middlesex County,,00000,42.39621652219276,-71.3399575547531,31205.86,2255.87,261617
c779d3fe-6ed6-1c78-a109-680acc937cf5,1957-04-19,,999-21-4250,S99945901,X30002667X,Mr.,Germán350,Enrique929,Gutiérrez115,,,M,black,hispanic,M,Caguas  Puerto Rico  PR,1039 Walsh Port Apt 30,Springfield,Massachusetts,Hampden County,25013,01118,42.16246432114318,-72.54107982585374,160054.00,89645.42,40246
e23e4bbc-f14e-ef73-79be-585c23adddde,1922-06-24,1992-09-09,999-25-7285,S99936736,X2902254X,Mr.,Ruben688,Tyron580,Waters156,,,M,white,hispanic,M,Boston  Massachusetts  US,958 Mills Frontage road,Northborough,Massachusetts,Worcester County,25027,01532,42.27702396936959,-71.61056531063512,180505.77,387562.64,25198
a3b31db7-75ab-46eb-5a3a-2431b99cf255,2011-03-18,,999-39-3896,,,,Laurel943,,Rowe323,,,,white,nonhispanic,F,Boston  Massachusetts  US,129 Toy Union,Amherst Center,Massachusetts,Hampshire County,,00000,42.36618294949434,-72.47751345350721,2523.24,27589.48,9320
90d97aa1-2d42-c3b9-55ec-ab667bee5354,2022-12-05,,999-23-4293,,,,Patrina117,Leanna255,Lang846,,,,white,nonhispanic,F,Quincy  Massachusetts  US,858 Batz Ramp,Brockton,Massachusetts,Plymouth County,25023,02351,42.12576642862191,-71.05125377051588,11741.92,0.00,121720
23ef1375-4b32-6a15-5cd2-b6bacfaa05dd,1962-02-04,,999-27-5366,S99934902,X53500093X,Ms.,Elna874,Kathryn101,Mayer370,,,S,black,nonhispanic,F,North Reading  Massachusetts  US,173 Hagenes Branch,Springfield,Massachusetts,Hampden County,25013,01107,42.08712746004514,-72.5652841370739,18352.12,1143024.52,12354
cc2d46cd-3c21-d413-3663-94b12c4047bf,2016-07-14,,999-16-5439,,,,Wai719,Lorie307,Streich926,,,,white,nonhispanic,F,Somerville  Massachusetts  US,309 Renner Camp,Revere,Massachusetts,Suffolk County,25025,02151,42.42567077888872,-70.98317637076296,4874.09,33255.74,62808
4395a9bc-a279-9cd5-40ef-cbbdba34ee74,2020-12-11,,999-32-9129,,,,Annmarie79,,Wyman904,,,,white,nonhispanic,F,Haverhill  Massachusetts  US,965 Anderson Tunnel Suite 20,Quincy,Massachusetts,Norfolk County,25021,02169,42.29383747425353,-70.98746070687119,19058.93,0.00,49291
96e7ccff-a207-860b-118c-6ef81afc1793,1926-10-12,,999-51-5342,S99912486,X17134465X,Ms.,Rivka589,Delma583,Runte676,PhD,,S,white,nonhispanic,F,Boston  Massachusetts  US,350 Boehm Common,Lexington,Massachusetts,Middlesex County,25017,02421,42.44614365765096,-71.28809931257707,296311.16,936549.97,556723
75e3d6db-a468-8e1e-2d31-83595dd49340,1980-06-11,,999-54-9459,S99928008,X49970301X,Mrs.,Dorothea248,Jacquline932,Weissnat378,,Raynor401,M,white,nonhispanic,F,Falmouth  Massachusetts  US,385 Howell Parade,Medfield,Massachusetts,Norfolk County,25021,02052,42.23306297044395,-71.29594154194618,317213.99,487671.29,38545
b66ca153-7486-ddf1-87fa-f0723433a2c6,1961-06-18,,999-90-6779,S99961747,X83130611X,Mrs.,Diana207,Leonor133,Blanco851,,Osorio731,M,white,hispanic,F,Gaudalajara  Jalisco  MX,774 Hettinger Rue Apt 15,Boston,Massachusetts,Suffolk County,25025,02151,42.31587802404438,-71.11034849444304,225653.28,676903.78,30924
64a65d4c-e31c-ad1d-e9f3-48933778a2ac,2012-03-30,,999-99-6310,,,,Margot418,,Terry864,,,,white,nonhispanic,F,Worcester  Massachusetts  US,396 Bechtelar Wall Apt 9,Franklin,Massachusetts,Norfolk County,25021,02038,42.06583003506253,-71.44706920795562,35530.39,2205.21,172893
89080f3e-a11c-04a2-4e37-2d213299a48e,1982-02-01,,999-71-5149,S99913400,X54874016X,Mr.,Zackary401,Shane235,Rolfson709,,,M,white,nonhispanic,M,Barnstable  Massachusetts  US,529 Hyatt Path Unit 54,Hanover,Massachusetts,Plymouth County,,00000,42.16001889600445,-70.88852849047223,117466.62,3421.49,71741
b47b258f-735b-a8c0-16e3-b100a13ac7bd,1993-01-17,,999-35-9362,S99917666,X56325049X,Mrs.,Vallie201,Kayleigh718,Klocko335,,Johnson679,M,white,nonhispanic,F,North Andover  Massachusetts  US,623 Schroeder Crossing,Belchertown,Massachusetts,Hampshire County,25015,01007,42.29248441554484,-72.35444050863873,214482.10,258543.69,85390
6a16bdcc-7009-3f6a-ff1b-bb267f89c5bf,2015-10-03,,999-50-2779,,,,Annika454,Adele475,Bayer639,,,,white,nonhispanic,F,Amherst  Massachusetts  US,500 Olson Junction,New Bedford,Massachusetts,Bristol County,25005,02745,41.6606082147179,-70.97069266826357,23141.86,9454.28,30626
b2fcda71-d06e-c6e5-5c35-250faf44e8f9,1984-08-17,,999-93-5995,S99958369,X9838933X,Mr.,Rene434,Eddie505,Hoppe518,,,M,black,nonhispanic,M,Leominster  Massachusetts  US,1071 Kunze Plaza Apt 19,Acushnet,Massachusetts,Bristol County,,00000,41.71812274985183,-70.86960100490374,38730.24,690751.86,88165
292b5aae-02fc-4e2f-6d3b-060c952d7038,2018-05-27,,999-29-9817,,,,Jenna662,Emma804,Hirthe744,,,,white,nonhispanic,F,Pittsfield  Massachusetts  US,212 Turner Mall,Everett,Massachusetts,Middlesex County,25017,02149,42.37729243263789,-71.06830640326876,25505.61,5795.25,74731
42b98020-379f-cab2-13e0-a62b8ba5662b,2014-12-28,,999-85-7946,,,,Vesta905,Maragaret140,Metz686,,,,white,nonhispanic,F,Haverhill  Massachusetts  US,631 Bogisich Terrace,Pittsfield,Massachusetts,Berkshire County,25003,01201,42.408144062016355,-73.25792309297016,28222.17,7303.83,40886
0a7ebdbd-4c3a-07d2-20f6-232c74396637,1977-07-11,,999-32-3135,S99996270,X9045164X,Ms.,Camellia58,,Balistreri607,,,S,white,nonhispanic,F,Grafton  Massachusetts  US,463 Kuhic Trailer Suite 70,Lawrence,Massachusetts,Essex County,25009,01843,42.69728055249836,-71.18691684419186,14172.25,754933.04,4197
82e8875f-75e1-adbc-ae8c-be3857ff62c0,2012-08-29,,999-83-2831,,,,Scarlet110,,Dicki44,,,,white,nonhispanic,F,East Longmeadow  Massachusetts  US,701 Hand Quay,Quincy,Massachusetts,Norfolk County,25021,02170,42.300601681198685,-70.9593273037877,36113.25,0.00,188480
a7d8d5ec-8b0e-003c-99fd-38a30aa16f2a,2019-06-23,,999-98-9865,,,,Benjamín452,Adán600,Domínguez946,,,,white,hispanic,M,Salisbury  Saint Joseph Parish  DM,1076 Kirlin Common,Wrentham,Massachusetts,Norfolk County,,00000,42.07772136115869,-71.31426852323747,8705.22,7526.64,75248
